cand_provenance_gender,cand_age_bucket,cand_domicile_province,cand_education,job_contract_type,job_sector,job_work_province,hired
South Female,25-34,BG,Other,Lavoro subordinato,Operai Specializzati,BG ,Not Hired
South Female,35-44,MN,Unknown,Lavoro subordinato,Operai Generici,MI ,Not Hired
Central Female,35-44,BG,Unknown,Ricerca e selezione,Segreteria / Servizi Generali,BO ,Not Hired
South Female,35-44,VI,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
South Male,35-44,MI,Unknown,Lavoro subordinato,Operai Specializzati,MI ,Not Hired
South Female,25-34,UD,Unknown,Ricerca e selezione,Operai Specializzati,PR ,Not Hired
South Female,55-74,MB,Other,Ricerca e selezione,Magazzino / Logistica / Trasporti,BO ,Hired
South Female,45-54,VC,Unknown,Ricerca e selezione,Finanza / Contabilità,BO ,Hired
South Female,35-44,MO,Unknown,Lavoro subordinato,Operai Generici,MI ,Not Hired
South Female,55-74,BS,Unknown,Lavoro subordinato,Operai Generici,MB ,Not Hired
South Male,45-54,AR,Unknown,Lavoro subordinato,Progettisti / Design / Grafici,BG ,Not Hired
South Female,45-54,BS,Higher Technical Institute,Ricerca e selezione,Impiegati,VA ,Not Hired
South Female,55-74,TO,Other,Lavoro subordinato,Magazzino / Logistica / Trasporti,AN ,Hired
South Male,25-34,BS,Unknown,Ricerca e selezione,Operai Specializzati,RM ,Not Hired
Central Female,55-74,SO,Unknown,Lavoro subordinato,Manutenzione / Riparazione,BS ,Hired
Central Male,15-24,BO,Other,Lavoro subordinato,Manutenzione / Riparazione,BG ,Hired
South Female,15-24,MO,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MB ,Not Hired
South Female,15-24,MI,Unknown,Lavoro subordinato,Commerciale / Vendita,BG ,Hired
South Male,35-44,TO,Unknown,Lavoro subordinato,Operai Generici,RM ,Not Hired
South Female,45-54,BO,Unknown,Lavoro subordinato,Operai Generici,AQ ,Not Hired
South Female,35-44,BO,Higher Technical Institute,Ricerca e selezione,Finanza / Contabilità,UD ,Not Hired
Central Male,25-34,PR,Unknown,Ricerca e selezione,Bar / Catering / Personale Di Sala / Cuochi / Chef,VR ,Not Hired
South Male,45-54,VI,Unknown,Lavoro subordinato,Segreteria / Servizi Generali,BO ,Hired
South Female,25-34,TV,Unknown,Ricerca e selezione,Finanza / Contabilità,MI ,Hired
South Female,35-44,BO,Unknown,Lavoro subordinato,Operai Specializzati,VR ,Not Hired
South Female,15-24,BS,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,CN ,Not Hired
South Male,25-34,PG,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,TO ,Not Hired
South Male,25-34,MI,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
South Male,35-44,RE,High School,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BS ,Hired
South Female,35-44,BG,Unknown,Lavoro subordinato,Commerciale / Vendita,BS ,Not Hired
South Male,15-24,VR,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BS ,Hired
South Female,45-54,VR,Unknown,Ricerca e selezione,Management / Responsabili / Supervisori,LO ,Hired
Central Female,25-34,BG,Unknown,Lavoro subordinato,Segreteria / Servizi Generali,VI ,Not Hired
South Female,35-44,TO,Other,Lavoro subordinato,Magazzino / Logistica / Trasporti,MI ,Hired
South Female,25-34,MO,Unknown,Lavoro subordinato,Commerciale / Vendita,VE ,Not Hired
South Male,35-44,TO,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,VI ,Not Hired
South Male,35-44,VA,Unknown,Lavoro subordinato,Operai Generici,BG ,Hired
South Male,55-74,BO,Unknown,Ricerca e selezione,Operai Specializzati,PI ,Not Hired
North Male,35-44,PR,Other,Lavoro subordinato,Operai Generici,MI ,Hired
South Female,45-54,VE,Unknown,Ricerca e selezione,Operai Generici,BO ,Hired
South Male,15-24,FM,Unknown,Lavoro subordinato,Installazione / Impiantistica / Cantieristica,MI ,Not Hired
South Female,55-74,MO,Unknown,Ricerca e selezione,Operai Generici,MO ,Not Hired
South Male,55-74,PC,Unknown,Ricerca e selezione,Operai Generici,MI ,Not Hired
South Male,15-24,PD,Other,Lavoro subordinato,Finanza / Contabilità,VI ,Not Hired
South Male,35-44,MO,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,VR ,Not Hired
South Female,25-34,VA,Unknown,Ricerca e selezione,Operai Generici,TN ,Not Hired
South Male,25-34,PD,Unknown,Ricerca e selezione,Operai Specializzati,BS ,Hired
South Male,25-34,MB,Other,Ricerca e selezione,Operai Generici,MI ,Not Hired
South Male,55-74,VR,Unknown,Lavoro subordinato,Scientifico / Farmaceutico,RO ,Not Hired
South Female,25-34,PR,Unknown,Lavoro subordinato,Commerciale / Vendita,MI ,Not Hired
South Female,35-44,BS,Other,Lavoro subordinato,Operai Specializzati,BS ,Not Hired
South Female,35-44,MI,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BS ,Hired
Central Male,55-74,MB,Unknown,Lavoro subordinato,Operai Generici,UD ,Not Hired
South Female,25-34,PD,Unknown,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,CN ,Hired
South Male,15-24,BG,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,BG ,Not Hired
South Female,15-24,BO,Other,Lavoro subordinato,Segreteria / Servizi Generali,AQ ,Not Hired
South Male,35-44,PD,Unknown,Lavoro subordinato,Operai Specializzati,TO ,Not Hired
South Male,25-34,MI,Unknown,Lavoro subordinato,Operai Generici,MN ,Not Hired
South Female,25-34,BO,Unknown,Ricerca e selezione,Operai Specializzati,PU ,Not Hired
South Female,25-34,AR,Unknown,Lavoro subordinato,Operai Generici,MO ,Not Hired
South Female,35-44,PD,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,BG ,Hired
Central Male,35-44,TN,Unknown,Ricerca e selezione,Operai Specializzati,RM ,Not Hired
Central Male,25-34,MI,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,VA ,Not Hired
South Male,25-34,MI,Other,Ricerca e selezione,Operai Specializzati,MI ,Not Hired
Central Female,15-24,MI,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,MO ,Not Hired
South Male,15-24,PD,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,PC ,Not Hired
South Female,35-44,CN,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,VI ,Not Hired
South Male,55-74,BS,Unknown,Ricerca e selezione,Operai Specializzati,MI ,Not Hired
South Male,15-24,MI,Unknown,Lavoro subordinato,Finanza / Contabilità,MI ,Not Hired
South Male,25-34,TO,Unknown,Lavoro subordinato,Operai Generici,UD ,Not Hired
South Male,25-34,MI,Unknown,Ricerca e selezione,Operai Generici,BG ,Hired
South Female,45-54,PD,Unknown,Lavoro subordinato,Finanza / Contabilità,MO ,Not Hired
Central Male,25-34,MO,Unknown,Lavoro subordinato,Commerciale / Vendita,RM ,Not Hired
South Male,35-44,RE,Unknown,Lavoro subordinato,Manutenzione / Riparazione,TO ,Not Hired
South Female,25-34,BO,Other,Lavoro subordinato,Commerciale / Vendita,MI ,Not Hired
South Female,15-24,MI,Other,Ricerca e selezione,Operai Generici,BO ,Hired
South Female,25-34,BS,Other,Lavoro subordinato,Operai Specializzati,VR ,Not Hired
South Female,35-44,VI,Unknown,Lavoro subordinato,Operai Generici,BO ,Hired
South Male,35-44,TO,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BO ,Hired
South Female,25-34,TV,Unknown,Lavoro subordinato,Finanza / Contabilità,MI ,Hired
South Male,35-44,VA,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,RM ,Not Hired
South Male,15-24,UD,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,PI ,Not Hired
South Female,35-44,MI,Other,Ricerca e selezione,Finanza / Contabilità,RM ,Not Hired
South Female,55-74,BG,High School,Lavoro subordinato,Operai Generici,VI ,Not Hired
South Female,45-54,RM,Vocational Certificate,Lavoro subordinato,Operai Generici,VE ,Not Hired
South Female,35-44,MI,Other,Lavoro subordinato,Finanza / Contabilità,PI ,Not Hired
South Male,25-34,MB,Unknown,Lavoro subordinato,Operai Specializzati,VA ,Not Hired
South Female,35-44,BG,Vocational Certificate,Lavoro subordinato,Operai Generici,MI ,Not Hired
Central Female,45-54,PR,Unknown,Lavoro subordinato,Finanza / Contabilità,LC ,Hired
South Male,45-54,AO,Unknown,Ricerca e selezione,Operai Generici,VI ,Not Hired
South Female,25-34,TS,Graduate,Ricerca e selezione,Magazzino / Logistica / Trasporti,RM ,Not Hired
North Male,45-54,TV,Other,Lavoro subordinato,Magazzino / Logistica / Trasporti,RM ,Not Hired
South Female,45-54,BS,Unknown,Ricerca e selezione,Operai Generici,RM ,Not Hired
South Male,35-44,BS,Unknown,Ricerca e selezione,Operai Generici,MI ,Not Hired
South Female,35-44,MI,Unknown,Lavoro subordinato,Manutenzione / Riparazione,BS ,Hired
South Male,45-54,FE,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Female,25-34,MB,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BO ,Hired
South Male,35-44,CO,Other,Lavoro subordinato,Operai Generici,PR ,Not Hired
South Male,25-34,MI,Higher Technical Institute,Ricerca e selezione,Operai Generici,MI ,Not Hired
South Male,15-24,TS,Unknown,Lavoro subordinato,Operai Generici,BG ,Hired
South Male,35-44,MI,Other,Ricerca e selezione,Magazzino / Logistica / Trasporti,MO ,Not Hired
South Female,25-34,CR,Unknown,Ricerca e selezione,Manutenzione / Riparazione,MN ,Not Hired
Central Male,15-24,TO,Unknown,Lavoro subordinato,Operai Generici,LO ,Hired
South Male,25-34,BG,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Female,45-54,MI,Unknown,Ricerca e selezione,Ingegneria Impiantistica,CO ,Hired
South Female,45-54,RM,Unknown,Lavoro subordinato,Operai Generici,VE ,Not Hired
Central Female,25-34,VA,Undergraduate,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,BO ,Hired
South Male,55-74,MN,Unknown,Lavoro subordinato,Commerciale / Vendita,BS ,Hired
South Male,45-54,TO,Unknown,Lavoro subordinato,Operai Generici,UD ,Not Hired
South Male,55-74,MI,Other,Lavoro subordinato,Operai Generici,LC ,Not Hired
South Female,55-74,MI,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
South Female,15-24,MI,Unknown,Ricerca e selezione,Finanza / Contabilità,VR ,Not Hired
South Male,45-54,BG,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,VA ,Not Hired
South Male,25-34,CN,Undergraduate,Ricerca e selezione,Operai Generici,MO ,Not Hired
South Male,35-44,RM,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,MN ,Not Hired
South Male,45-54,MB,Other,Lavoro subordinato,Operai Specializzati,UD ,Not Hired
South Male,45-54,MI,Unknown,Ricerca e selezione,Operai Specializzati,TO ,Not Hired
South Female,45-54,RM,Other,Ricerca e selezione,Operai Generici,MI ,Hired
South Female,15-24,AP,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,BS ,Not Hired
South Male,45-54,MO,Unknown,Lavoro subordinato,Commerciale / Vendita,MI ,Not Hired
North Female,15-24,RE,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,MN ,Hired
South Female,25-34,CR,Unknown,Lavoro subordinato,Operai Specializzati,VI ,Not Hired
South Female,25-34,BG,Vocational Certificate,Lavoro subordinato,Operai Specializzati,PI ,Not Hired
South Female,35-44,SO,High School,Lavoro subordinato,Finanza / Contabilità,PR ,Not Hired
South Male,35-44,BT,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Female,25-34,TO,Other,Lavoro subordinato,Operai Generici,BS ,Hired
South Male,15-24,CR,Other,Lavoro subordinato,Operai Generici,PD ,Not Hired
South Male,25-34,BS,Other,Lavoro subordinato,Finanza / Contabilità,BS ,Not Hired
North Female,45-54,RO,Unknown,Lavoro subordinato,Operai Specializzati,BG ,Hired
South Female,35-44,TN,High School,Ricerca e selezione,Operai Generici,VI ,Not Hired
South Female,15-24,TO,Unknown,Lavoro subordinato,Finanza / Contabilità,BG ,Hired
South Male,25-34,PO,Unknown,Ricerca e selezione,Operai Generici,BO ,Hired
South Male,25-34,BG,High School,Lavoro subordinato,Magazzino / Logistica / Trasporti,TN ,Not Hired
South Female,35-44,BG,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,VA ,Not Hired
South Female,25-34,MO,Other,Lavoro subordinato,Operai Specializzati,BS ,Hired
South Male,45-54,MO,Unknown,Lavoro subordinato,Finanza / Contabilità,FM ,Hired
South Female,25-34,BG,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,CO ,Not Hired
South Female,45-54,MI,Unknown,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,BS ,Hired
South Male,45-54,BG,Unknown,Lavoro subordinato,Installazione / Impiantistica / Cantieristica,BS ,Not Hired
South Female,45-54,MI,Unknown,Lavoro subordinato,Operai Specializzati,BO ,Hired
South Female,25-34,BS,Unknown,Ricerca e selezione,Manutenzione / Riparazione,UD ,Not Hired
South Female,25-34,BG,Other,Ricerca e selezione,Magazzino / Logistica / Trasporti,BS ,Not Hired
South Female,35-44,BG,Unknown,Ricerca e selezione,Operai Specializzati,TN ,Not Hired
South Female,45-54,VR,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,PV ,Not Hired
South Female,35-44,MI,Other,Lavoro subordinato,Commerciale / Vendita,VI ,Not Hired
South Female,35-44,TV,Other,Ricerca e selezione,Commerciale / Vendita,UD ,Not Hired
South Female,25-34,MI,Unknown,Lavoro subordinato,Operai Generici,MN ,Not Hired
South Female,25-34,FI,Unknown,Lavoro subordinato,Finanza / Contabilità,BO ,Hired
South Female,45-54,BO,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BO ,Not Hired
South Female,15-24,BG,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,UD ,Not Hired
South Female,25-34,MI,Unknown,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,NO ,Not Hired
South Female,45-54,VR,Unknown,Lavoro subordinato,Operai Generici,MI ,Hired
South Male,25-34,FR,Unknown,Ricerca e selezione,Operai Generici,TO ,Not Hired
South Male,25-34,VC,Other,Lavoro subordinato,Finanza / Contabilità,BO ,Hired
South Female,25-34,LU,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,TV ,Not Hired
South Female,35-44,TO,Unknown,Ricerca e selezione,Operai Specializzati,TO ,Not Hired
Central Female,55-74,RE,Unknown,Lavoro subordinato,Progettisti / Design / Grafici,TO ,Not Hired
South Female,25-34,MO,Unknown,Lavoro subordinato,Operai Generici,MI ,Not Hired
South Female,25-34,BG,Unknown,Ricerca e selezione,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Male,25-34,VR,Unknown,Lavoro subordinato,Commerciale / Vendita,BI ,Hired
South Male,35-44,VI,Vocational Certificate,Lavoro subordinato,Operai Generici,BG ,Hired
South Male,45-54,VA,Unknown,Ricerca e selezione,Operai Generici,PD ,Not Hired
South Female,25-34,BG,High School,Ricerca e selezione,Commerciale / Vendita,LO ,Not Hired
Central Female,25-34,BO,Other,Lavoro subordinato,Operai Generici,BG ,Not Hired
South Female,35-44,MI,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
South Female,35-44,RN,Unknown,Ricerca e selezione,Operai Specializzati,TO ,Not Hired
South Female,55-74,GO,Higher Technical Institute,Lavoro subordinato,Operai Specializzati,RM ,Not Hired
South Male,45-54,BG,Other,Lavoro subordinato,Operai Generici,MI ,Not Hired
Central Male,55-74,BS,Unknown,Ricerca e selezione,Operai Generici,MN ,Not Hired
South Female,25-34,RM,Unknown,Ricerca e selezione,Progettisti / Design / Grafici,BO ,Hired
South Female,45-54,BO,Unknown,Ricerca e selezione,Bar / Catering / Personale Di Sala / Cuochi / Chef,BL ,Not Hired
South Male,25-34,TV,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BO ,Hired
Central Female,35-44,PV,High School,Ricerca e selezione,Operai Generici,FI ,Hired
South Female,55-74,BS,Unknown,Lavoro subordinato,Segreteria / Servizi Generali,MI ,Not Hired
South Female,25-34,MI,Vocational Certificate,Lavoro subordinato,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Male,35-44,BG,Other,Lavoro subordinato,Operai Generici,MI ,Not Hired
South Female,25-34,PU,Unknown,Lavoro subordinato,Operai Specializzati,BG ,Hired
South Female,25-34,VR,Vocational Certificate,Lavoro subordinato,Magazzino / Logistica / Trasporti,AN ,Hired
South Female,45-54,MN,Unknown,Lavoro subordinato,Operai Generici,MI ,Not Hired
South Male,25-34,VI,Unknown,Ricerca e selezione,Operai Specializzati,CH ,Hired
Central Male,35-44,TO,Vocational Certificate,Ricerca e selezione,Operai Generici,BS ,Hired
South Female,45-54,VI,Unknown,Ricerca e selezione,Operai Generici,VE ,Not Hired
South Female,35-44,VI,Unknown,Lavoro subordinato,Ingegneria Impiantistica,BG ,Hired
South Female,35-44,VI,Unknown,Ricerca e selezione,Ingegneria Impiantistica,VI ,Not Hired
South Female,55-74,BO,Unknown,Ricerca e selezione,Operai Generici,BL ,Not Hired
South Male,55-74,TV,Unknown,Lavoro subordinato,Operai Generici,BG ,Hired
South Female,45-54,BS,Unknown,Ricerca e selezione,Operai Generici,UD ,Not Hired
South Male,35-44,TO,Graduate,Lavoro subordinato,Magazzino / Logistica / Trasporti,MC ,Hired
Central Male,35-44,MI,Unknown,Ricerca e selezione,Assistenziale / Paramedico / Tecnico,VR ,Not Hired
South Female,35-44,UD,Unknown,Lavoro subordinato,Progettisti / Design / Grafici,BS ,Hired
South Female,45-54,MI,Unknown,Ricerca e selezione,Operai Generici,BO ,Hired
South Male,15-24,SV,Unknown,Ricerca e selezione,Operai Generici,BG ,Hired
South Female,35-44,PR,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,TO ,Not Hired
South Male,25-34,TE,Unknown,Lavoro subordinato,Operai Generici,MB ,Hired
South Male,35-44,BG,Unknown,Ricerca e selezione,Operai Specializzati,TN ,Not Hired
North Female,25-34,RM,Unknown,Lavoro subordinato,Operai Generici,UD ,Not Hired
South Male,45-54,BO,Other,Lavoro subordinato,Ingegneria Impiantistica,MC ,Not Hired
South Female,25-34,BG,Unknown,Ricerca e selezione,Operai Specializzati,PD ,Not Hired
South Female,25-34,RM,Unknown,Ricerca e selezione,Manutenzione / Riparazione,BO ,Hired
South Male,25-34,PR,Unknown,Lavoro subordinato,Operai Generici,MB ,Hired
South Female,35-44,PN,Unknown,Lavoro subordinato,Operai Generici,CR ,Hired
South Male,15-24,TO,Unknown,Lavoro subordinato,Operai Generici,BO ,Hired
South Male,35-44,BS,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BG ,Not Hired
South Male,15-24,MB,Unknown,Lavoro subordinato,Operai Generici,BS ,Hired
South Male,35-44,BO,Other,Lavoro subordinato,Magazzino / Logistica / Trasporti,MI ,Not Hired
South Female,45-54,BS,Unknown,Ricerca e selezione,Segreteria / Servizi Generali,SI ,Not Hired
South Female,35-44,PN,Unknown,Ricerca e selezione,Commerciale / Vendita,BG ,Hired
South Male,25-34,BS,Unknown,Lavoro subordinato,Operai Specializzati,BS ,Not Hired
South Female,35-44,BO,Higher Technical Institute,Lavoro subordinato,Magazzino / Logistica / Trasporti,UD ,Not Hired
South Male,25-34,VR,Unknown,Ricerca e selezione,GDO / Retail / Commessi / Scaffalisti,VR ,Not Hired
South Male,45-54,BO,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,BO ,Not Hired
South Female,25-34,MI,Unknown,Ricerca e selezione,Operai Generici,MB ,Not Hired
South Female,35-44,BS,Unknown,Lavoro subordinato,GDO / Retail / Commessi / Scaffalisti,VI ,Not Hired
South Female,25-34,BO,Unknown,Ricerca e selezione,Operai Specializzati,TN ,Not Hired
South Female,45-54,AN,Unknown,Ricerca e selezione,Operai Generici,PI ,Not Hired
South Female,25-34,MO,Unknown,Lavoro subordinato,Commerciale / Vendita,BG ,Hired
South Female,25-34,RI,Unknown,Lavoro subordinato,Operai Generici,MI ,Hired
South Female,45-54,LO,Unknown,Lavoro subordinato,Operai Generici,BG ,Hired
South Female,35-44,MI,Unknown,Lavoro subordinato,Magazzino / Logistica / Trasporti,MI ,Not Hired
Central Female,35-44,BO,Other,Lavoro subordinato,Manutenzione / Riparazione,MI ,Not Hired
South Female,35-44,BZ,Unknown,Ricerca e selezione,Operai Specializzati,UD ,Not Hired
South Female,45-54,BG,Unknown,Ricerca e selezione,Operai Specializzati,BS ,Not Hired
South Male,15-24,NO,Other,Lavoro subordinato,Operai Generici,BG ,Hired
South Female,45-54,MI,Higher Technical Institute,Lavoro subordinato,Finanza / Contabilità,BS ,Hired
South Male,25-34,MO,Unknown,Ricerca e selezione,Manutenzione / Riparazione,MI ,Not Hired
